# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
34219.0000 HM714 353872 1 2090.0000 p24 r72 265 N p24->r72
34279.0000 HM696 328932 2 2980.0000 p39 r62 250 N p39->r72->r62
34285.0000 HM750 159864 2 572.0000 p15 r62 290 N p15->v83->r62
34289.0000 HM692 270529 2 3164.0000 p7 r65 247 N p7->p55->r65
34324.0000 HM742 305273 1 977.0000 p51 r70 283 N p51->r70
34361.0000 HM751 237280 3 616.0000 p16 r73 289 N p16->p59->v93->r73
34388.0000 HM682 172047 1 3689.0000 p8 r63 238 N p8->r63
34398.0000 HM708 167590 3 2522.0000 p53 r65 257 N p53->r76->v85->r65
34406.0000 HM526 207412 1 10679.0000 p37 r78 122 N p37->r78
34417.0000 HM706 467397 1 2632.0000 p42 r60 256 N p42->r60
34520.0000 HM755 495742 3 602.0000 p53 r69 289 N p53->r72->p17->r69
34541.0000 HM745 103776 2 1043.0000 p53 r65 282 N p53->v86->r65
34573.0000 HM767 437683 3 83.0000 p20 r63 298 N p20->p2->v92->r63
34602.0000 HM766 232488 2 142.0000 p19 r69 297 N p19->v81->r69
34651.0000 HM748 359310 2 1043.0000 p38 r75 282 N p38->v84->r75
34662.0000 HM738 408042 3 1497.0000 p22 r70 275 N p22->p33->v92->r70
34663.0000 HM760 496309 2 503.0000 p2 r67 291 N p2->v89->r67
34732.0000 HM668 371010 1 4675.0000 p0 r74 222 N p0->r74
34881.0000 HM712 482191 2 2845.0000 p55 r73 252 N p55->p23->r73
34887.0000 HM735 362053 1 1845.0000 p12 r71 269 N p12->r71
34887.0000 HM713 292985 3 2799.0000 p32 r73 253 N p32->r71->p23->r73
34896.0000 HM771 418466 3 217.0000 p24 r71 296 N p24->p59->p12->r71
35076.0000 HM721 228153 2 2644.0000 p31 r70 255 N p31->v87->r70
35093.0000 HM747 167583 2 1525.0000 p56 r71 274 N p56->v87->r71
35170.0000 HM703 121237 1 3526.0000 p35 r67 241 N p35->r67
35194.0000 HM758 466607 2 1135.0000 p26 r77 281 N p26->v82->r77
35290.0000 HM743 254127 2 1900.0000 p38 r64 268 N p38->r60->r64
35351.0000 HM689 250406 2 4358.0000 p54 r69 227 N p54->p30->r69
35398.0000 HM768 142672 2 848.0000 p7 r65 285 N p7->v80->r65
35451.0000 HM765 422818 2 1046.0000 p19 r77 282 N p19->v93->r77
35511.0000 HM784 217877 2 271.0000 p46 r67 295 N p46->p51->r67
35526.0000 HM774 377912 3 710.0000 p20 r68 288 N p20->r63->p44->r68
35543.0000 HM728 428701 3 2796.0000 p15 r76 253 N p15->p19->v91->r76
35548.0000 HM723 407659 3 3014.0000 p1 r67 249 N p1->r65->v81->r67
35638.0000 HM736 270272 2 2553.0000 p51 r66 257 N p51->v93->r66
35689.0000 HM786 290562 2 361.0000 p14 r78 293 N p14->r76->r78
35816.0000 HM761 102153 2 1598.0000 p52 r77 273 N p52->p4->r77
35949.0000 HM777 354860 1 987.0000 p0 r61 283 N p0->r61
36061.0000 HM654 336190 2 6559.0000 p56 r62 190 N p56->v93->r62
36109.0000 HM793 448633 2 449.0000 p56 r60 292 N p56->p4->r60
36138.0000 HM770 391608 2 1509.0000 p28 r70 274 N p28->v86->r70
36147.0000 HM780 321823 2 1066.0000 p18 r75 282 N p18->r67->r75
36153.0000 HM783 253541 3 962.0000 p51 r75 283 N p51->p18->r67->r75
36194.0000 HM772 417590 2 1471.0000 p41 r78 275 N p41->v94->r78
36219.0000 HM781 460090 2 1103.0000 p55 r72 281 N p55->v83->r72
36245.0000 HM681 213692 3 5581.0000 p27 r75 206 N p27->p12->p40->r75
36314.0000 HM801 461891 2 314.0000 p14 r78 294 N p14->p24->r78
36334.0000 HM753 128708 2 2486.0000 p58 r64 258 N p58->v88->r64
36339.0000 HM779 294018 3 1291.0000 p45 r72 278 N p45->p41->v85->r72
36353.0000 HM776 170820 2 1449.0000 p55 r63 275 N p55->v94->r63
36518.0000 HM764 437597 2 2161.0000 p13 r68 263 N p13->r61->r68
36518.0000 HM688 423511 2 5560.0000 p12 r78 207 N p12->v86->r78
36526.0000 HM800 254306 2 556.0000 p41 r64 290 N p41->v93->r64
36551.0000 HM810 367124 2 93.0000 p6 r64 298 N p6->v81->r64
36559.0000 HM807 367334 2 225.0000 p33 r64 296 N p33->v92->r64
36600.0000 HM763 167158 2 2302.0000 p11 r77 261 N p11->v80->r77
36647.0000 HM754 300763 2 2766.0000 p22 r68 253 N p22->v81->r68
36748.0000 HM762 400959 2 2489.0000 p14 r70 258 N p14->p56->r70
36748.0000 HM782 159968 2 1588.0000 p2 r72 273 N p2->v82->r72
36768.0000 HM788 200362 2 1327.0000 p19 r76 277 N p19->r63->r76
36788.0000 HM806 141591 1 514.0000 p32 r66 291 N p32->r66
36791.0000 HM805 288013 3 567.0000 p49 r74 290 N p49->p27->v84->r74
36842.0000 HM811 360917 2 333.0000 p36 r66 294 N p36->v90->r66
36902.0000 HM790 473128 3 1361.0000 p34 r76 277 N p34->p57->v87->r76
36908.0000 HM700 116183 1 5419.0000 p30 r71 209 N p30->r71
36924.0000 HM752 183848 3 3136.0000 p11 r69 247 N p11->p43->v80->r69
36956.0000 HM814 368384 1 312.0000 p58 r63 294 N p58->r63
36970.0000 HM778 110676 1 1971.0000 p51 r73 267 N p51->r73
36980.0000 HM791 273831 1 1391.0000 p52 r74 276 N p52->r74
37087.0000 HM799 367165 2 1155.0000 p28 r63 280 N p28->v84->r63
37276.0000 HM822 283935 3 268.0000 p57 r61 295 N p57->v92->p34->r61
37589.0000 HM819 425405 2 728.0000 p50 r79 287 N p50->v89->r79
37594.0000 HM833 257761 1 96.0000 p49 r60 298 N p49->r60
37629.0000 HM830 344928 3 276.0000 p33 r72 295 N p33->p48->v88->r72
37660.0000 HM757 212763 2 3652.0000 p36 r60 239 N p36->v93->r60
37681.0000 HM828 263348 2 407.0000 p38 r62 293 N p38->v93->r62
37684.0000 HM813 118726 2 1079.0000 p41 r62 282 N p41->v93->r62
37693.0000 HM802 401218 2 1634.0000 p12 r62 272 N p12->v93->r62
37790.0000 HM769 390992 2 3197.0000 p32 r79 246 N p32->v84->r79
37800.0000 HM507 483992 3 14826.0000 p24 r64 52 N p24->p45->p43->r64
37872.0000 HM827 234578 2 629.0000 p58 r73 289 N p58->v84->r73
37879.0000 HM824 149330 3 776.0000 p23 r60 287 N p23->p3->p27->r60
37892.0000 HM834 274284 2 334.0000 p19 r75 294 N p19->v84->r75
38154.0000 HM812 363195 2 1609.0000 p7 r78 273 N p7->v87->r78
38223.0000 HM846 178834 2 123.0000 p13 r65 297 N p13->v82->r65
38329.0000 HM809 269109 3 1923.0000 p54 r69 267 N p54->r67->v85->r69
38424.0000 HM740 498550 3 5177.0000 p42 r61 213 N p42->v88->r75->r61
38474.0000 HM838 391094 2 721.0000 p24 r78 287 N p24->p43->r78
38521.0000 HM817 455859 2 1736.0000 p54 r61 271 N p54->v85->r61
38529.0000 HM837 303749 2 832.0000 p23 r71 286 N p23->v92->r71
38538.0000 HM823 344540 2 1470.0000 p45 r67 275 N p45->r71->r67
38555.0000 HM839 335923 2 751.0000 p40 r71 287 N p40->v94->r71
38607.0000 HM832 243094 2 1163.0000 p40 r67 280 N p40->v88->r67
38634.0000 HM716 302855 2 6411.0000 p2 r67 193 N p2->p50->r67
38638.0000 HM852 364562 2 274.0000 p18 r72 295 N p18->v83->r72
38643.0000 HM853 231195 2 234.0000 p35 r74 296 N p35->v94->r74
38648.0000 HM836 217433 3 993.0000 p51 r74 283 N p51->v88->v94->r74
38651.0000 HM842 235513 2 724.0000 p0 r62 287 N p0->r65->r62
38653.0000 HM794 324384 1 2938.0000 p17 r69 251 N p17->r69
38663.0000 HM826 199997 2 1461.0000 p45 r64 275 N p45->v82->r64
38695.0000 HM821 281147 2 1747.0000 p15 r64 270 N p15->v94->r64
38757.0000 HM851 118194 2 438.0000 p15 r67 292 N p15->v93->r67
38787.0000 HM835 198341 2 1184.0000 p50 r64 280 N p50->v85->r64
38790.0000 HM854 340884 2 343.0000 p59 r76 294 N p59->v86->r76
38828.0000 HM844 420140 2 813.0000 p38 r73 286 N p38->v81->r73
38831.0000 HM808 115511 2 2459.0000 p39 r61 259 N p39->p32->r61
38927.0000 HM797 462513 3 3084.0000 p44 r63 248 N p44->v80->p37->r63
38946.0000 HM733 388181 3 5978.0000 p56 r73 200 N p56->p21->r75->r73
38960.0000 HM789 267087 2 3461.0000 p34 r63 242 N p34->p57->r63
39074.0000 HM841 312794 1 1198.0000 p59 r76 280 N p59->r76
39158.0000 HM773 246733 3 4383.0000 p7 r63 226 N p7->r79->v88->r63
39208.0000 HM857 113739 2 619.0000 p37 r61 289 N p37->v81->r61
39239.0000 HM798 368357 1 3358.0000 p37 r76 244 N p37->r76
39290.0000 HM840 438054 2 1455.0000 p8 r68 275 N p8->v87->r68
39298.0000 HM831 281847 1 1890.0000 p57 r75 268 N p57->r75
39303.0000 HM792 228564 3 3675.0000 p59 r75 238 N p59->p34->p57->r75
39307.0000 HM796 489196 2 3506.0000 p28 r64 241 N p28->v82->r64
39319.0000 HM856 132861 1 778.0000 p31 r65 287 N p31->r65
39347.0000 HM850 242461 3 1073.0000 p11 r68 282 N p11->p24->v90->r68
39350.0000 HM795 293191 1 3593.0000 p58 r73 240 N p58->r73
39359.0000 HM843 152533 2 1387.0000 p10 r61 276 N p10->v82->r61
39383.0000 HM864 314875 1 485.0000 p12 r76 291 N p12->r76
39511.0000 HM820 476703 2 2610.0000 p56 r78 256 N p56->v86->r78
39593.0000 HM868 172853 2 529.0000 p52 r65 291 N p52->v90->r65
39633.0000 HM829 464326 2 2312.0000 p59 r71 261 N p59->v88->r71
39642.0000 HM860 118649 3 919.0000 p46 r68 284 N p46->p26->v91->r68
39800.0000 HM859 139311 2 1111.0000 p57 r66 281 N p57->p43->r66
39930.0000 HM858 334334 1 1295.0000 p55 r61 278 N p55->r61
39960.0000 HM885 353958 1 186.0000 p16 r74 296 N p16->r74
40078.0000 HM881 282302 2 495.0000 p23 r65 291 N p23->v87->r65
40092.0000 HM882 150328 2 475.0000 p13 r78 292 N p13->v81->r78
40272.0000 HM861 112895 3 1515.0000 p47 r61 274 N p47->p22->v93->r61
40295.0000 HM889 142846 2 352.0000 p58 r64 294 N p58->v84->r64
40319.0000 HM887 215394 1 452.0000 p12 r76 292 N p12->r76
40357.0000 HM876 320111 2 957.0000 p19 r73 284 N p19->p9->r73
40554.0000 HM855 488790 1 2055.0000 p49 r62 265 N p49->r62
40562.0000 HM869 473917 3 1468.0000 p55 r69 275 N p55->p22->p51->r69
40616.0000 HM897 423489 2 278.0000 p19 r77 295 N p19->v80->r77
40664.0000 HM870 119437 3 1521.0000 p20 r78 274 N p20->v90->p33->r78
40672.0000 HM849 172386 3 2437.0000 p9 r70 259 N p9->v91->r76->r70
40802.0000 HM879 145782 2 1305.0000 p50 r74 278 N p50->r68->r74
40822.0000 HM845 439399 3 2764.0000 p49 r67 253 N p49->r64->v92->r67
40959.0000 HM890 231141 2 964.0000 p22 r72 283 N p22->v81->r72
40961.0000 HM892 319481 2 882.0000 p7 r66 285 N p7->r71->r66
40984.0000 HM896 155378 2 695.0000 p59 r60 288 N p59->v82->r60
41120.0000 HM804 177417 2 4951.0000 p35 r70 217 N p35->r69->r70
41142.0000 HM893 152194 3 1014.0000 p21 r68 283 N p21->v86->v83->r68
41201.0000 HM867 475755 2 2191.0000 p3 r61 263 N p3->v90->r61
41271.0000 HM709 272325 2 9359.0000 p48 r74 144 N p48->p6->r74
41276.0000 HM886 408617 1 1455.0000 p36 r63 275 N p36->r63
41317.0000 HM873 297797 2 2042.0000 p19 r71 265 N p19->p5->r71
41547.0000 HM878 202202 2 2080.0000 p47 r75 265 N p47->p8->r75
41613.0000 HM910 244477 3 718.0000 p40 r72 288 N p40->v90->p24->r72
41668.0000 HM916 255941 2 496.0000 p20 r64 291 N p20->p7->r64
41674.0000 HM862 294232 1 2879.0000 p7 r64 252 N p7->r64
41741.0000 HM918 302129 2 488.0000 p48 r73 291 N p48->v80->r73
41779.0000 HM880 376142 2 2240.0000 p3 r61 262 N p3->v90->r61
41856.0000 HM874 223983 1 2525.0000 p28 r72 257 N p28->r72
41882.0000 HM920 379821 2 539.0000 p8 r63 291 N p8->v82->r63
41940.0000 HM901 145570 3 1419.0000 p32 r67 276 N p32->p1->p20->r67
41942.0000 HM904 295419 3 1295.0000 p53 r75 278 N p53->p40->p54->r75
41948.0000 HM875 309377 2 2584.0000 p30 r60 256 N p30->p57->r60
41971.0000 HM907 294580 1 1209.0000 p47 r62 279 N p47->r62
42021.0000 HM924 164847 2 501.0000 p50 r73 291 N p50->r66->r73
42078.0000 HM902 486414 2 1522.0000 p59 r78 274 N p59->r75->r78
42091.0000 HM803 191485 3 5981.0000 p7 r78 200 N p7->p36->v88->r78
42185.0000 HM787 392225 2 6804.0000 p17 r70 186 N p17->p33->r70
42185.0000 HM927 283315 2 536.0000 p34 r74 291 N p34->v86->r74
42206.0000 HM932 344330 2 308.0000 p17 r60 294 N p17->v85->r60
42209.0000 HM917 470952 2 986.0000 p20 r71 283 N p20->v88->r71
42342.0000 HM908 318134 2 1527.0000 p57 r68 274 N p57->p20->r68
42355.0000 HM865 273203 3 3427.0000 p48 r71 242 N p48->p27->v86->r71
42407.0000 HM922 257527 3 966.0000 p27 r61 283 N p27->v91->p20->r61
42423.0000 HM872 350797 1 3202.0000 p27 r71 246 N p27->r71
42448.0000 HM877 111820 2 3014.0000 p38 r75 249 N p38->v81->r75
42461.0000 HM926 432304 3 845.0000 p27 r73 285 N p27->r65->r77->r73
42463.0000 HM914 327437 3 1389.0000 p37 r79 276 N p37->p19->v88->r79
42577.0000 HM903 393808 2 1988.0000 p57 r69 266 N p57->p20->r69
42614.0000 HM847 393680 3 4468.0000 p38 r68 225 N p38->p34->v93->r68
42658.0000 HM883 412713 2 2985.0000 p52 r69 250 N p52->v93->r69
42658.0000 HM941 380012 3 313.0000 p46 r77 294 N p46->r67->r73->r77
42660.0000 HM946 356423 2 90.0000 p49 r61 298 N p49->v83->r61
42687.0000 HM937 147768 2 545.0000 p42 r64 290 N p42->v85->r64
42703.0000 HM891 152669 3 2671.0000 p14 r75 255 N p14->p39->v85->r75
42715.0000 HM935 179949 2 674.0000 p39 r69 288 N p39->v85->r69
42726.0000 HM911 126359 2 1783.0000 p50 r72 270 N p50->v86->r72
42743.0000 HM933 294392 2 793.0000 p43 r70 286 N p43->v87->r70
42844.0000 HM759 485971 2 8739.0000 p52 r73 154 N p52->p39->r73
42852.0000 HM936 380754 1 758.0000 p39 r73 287 N p39->r73
42855.0000 HM717 184400 3 10579.0000 p55 r77 123 N p55->r75->p32->r77
42930.0000 HM898 432086 3 2536.0000 p35 r79 257 N p35->v80->v82->r79
42965.0000 HM928 477684 2 1257.0000 p36 r64 279 N p36->r78->r64
42973.0000 HM931 378306 2 1127.0000 p52 r78 281 N p52->v85->r78
42979.0000 HM884 304755 2 3259.0000 p49 r60 245 N p49->v88->r60
43010.0000 HM863 277966 3 4155.0000 p18 r67 230 N p18->p49->v93->r67
43125.0000 HM912 123325 1 2141.0000 p18 r79 264 N p18->r79
43155.0000 HM921 155936 1 1766.0000 p10 r66 270 N p10->r66
